srcaddr,dstaddr,srcport,dstport,protocol,packets,bytes,start,end,action,tcp_flags,pkt_srcaddr,pkt_dstaddr,region,flow_direction,traffic_path,interface_id,log_status
172.31.4.224,31.42.127.74,22,5884,6,3,156,1767792847,1767792874,ACCEPT,18,172.31.4.224,31.42.127.74,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.227,22,19343,6,1,52,1767792847,1767792874,ACCEPT,18,172.31.4.224,31.57.187.227,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.170,172.31.4.224,56011,22,6,1,52,1767792847,1767792874,ACCEPT,2,31.58.91.170,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.187,22,16909,6,5,260,1767792847,1767792874,ACCEPT,18,172.31.4.224,94.154.34.187,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.147,22,43912,6,1,52,1767792847,1767792874,ACCEPT,18,172.31.4.224,31.57.187.147,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.216,22,38711,6,1,52,1767792847,1767792874,ACCEPT,18,172.31.4.224,94.154.46.216,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.221,22,27325,6,5,260,1767792847,1767792874,ACCEPT,18,172.31.4.224,94.154.34.221,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.32.220,172.31.4.224,29464,22,6,1,52,1767792847,1767792874,ACCEPT,2,94.154.32.220,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.70,22,8461,6,3,156,1767792847,1767792874,ACCEPT,18,172.31.4.224,179.61.147.70,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
89.47.113.37,172.31.4.224,34489,22,6,1,52,1767792847,1767792874,ACCEPT,2,89.47.113.37,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.145,22,1001,6,5,260,1767792847,1767792874,ACCEPT,18,172.31.4.224,141.11.109.145,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,185.169.180.193,22,17054,6,2,104,1767792847,1767792874,ACCEPT,18,172.31.4.224,185.169.180.193,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.115,22,49114,6,1,52,1767792847,1767792874,ACCEPT,18,172.31.4.224,31.57.156.115,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.149,22,61389,6,5,260,1767792847,1767792874,ACCEPT,18,172.31.4.224,31.57.33.149,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.169,22,56764,6,5,260,1767792847,1767792874,ACCEPT,18,172.31.4.224,31.58.91.169,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.37,22,34489,6,6,312,1767792847,1767792874,ACCEPT,18,172.31.4.224,89.47.113.37,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.135,22,31839,6,2,104,1767792847,1767792874,ACCEPT,18,172.31.4.224,94.154.46.135,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.170,22,56011,6,6,312,1767792847,1767792874,ACCEPT,18,172.31.4.224,31.58.91.170,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.136,22,40305,6,2,104,1767792847,1767792874,ACCEPT,18,172.31.4.224,179.61.147.136,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.94.169.162,172.31.4.224,24914,22,6,1,52,1767792847,1767792874,ACCEPT,2,45.94.169.162,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.239,22,64574,6,1,52,1767792847,1767792874,ACCEPT,18,172.31.4.224,141.11.109.239,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.94.169.162,22,24914,6,6,312,1767792847,1767792874,ACCEPT,18,172.31.4.224,45.94.169.162,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.34.48,172.31.4.224,32045,22,6,1,52,1767792847,1767792874,ACCEPT,2,94.154.34.48,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.106,22,17183,6,5,260,1767792847,1767792874,ACCEPT,18,172.31.4.224,45.133.36.106,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
178.208.187.176,172.31.4.224,18961,22,6,1,52,1767792847,1767792874,ACCEPT,2,178.208.187.176,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,178.208.187.95,22,27825,6,1,52,1767792847,1767792874,ACCEPT,18,172.31.4.224,178.208.187.95,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.56.47.114,172.31.4.224,38651,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.56.47.114,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.33.52.85,172.31.4.224,40442,8090,6,1,44,1767792876,1767792905,REJECT,2,45.33.52.85,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.224,22,9333,6,3,156,1767792876,1767792905,ACCEPT,18,172.31.4.224,45.133.36.224,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,87.248.157.173,22,17199,6,5,260,1767792876,1767792905,ACCEPT,18,172.31.4.224,87.248.157.173,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.32.165,172.31.4.224,48266,22,6,2,104,1767792876,1767792905,ACCEPT,2,94.154.32.165,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.32.164,22,59939,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,94.154.32.164,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.88,22,65412,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.57.187.88,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
109.205.211.60,172.31.4.224,43176,35745,6,1,40,1767792876,1767792905,REJECT,2,109.205.211.60,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.40,22,17574,6,1,52,1767792876,1767792905,ACCEPT,18,172.31.4.224,193.164.7.40,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.149,22,6745,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.58.91.149,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,95.214.55.246,22,56326,6,1,44,1767792876,1767792905,ACCEPT,18,172.31.4.224,95.214.55.246,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.10,22,8105,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,141.11.109.10,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.4.98,22,20832,6,4,208,1767792876,1767792905,ACCEPT,18,172.31.4.224,193.164.4.98,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
89.47.113.117,172.31.4.224,34374,22,6,1,52,1767792876,1767792905,ACCEPT,2,89.47.113.117,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.77.119,172.31.4.224,52344,22,6,2,92,1767792876,1767792905,ACCEPT,6,31.57.77.119,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,87.248.157.146,22,22603,6,1,52,1767792876,1767792905,ACCEPT,18,172.31.4.224,87.248.157.146,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.102,22,7336,6,1,52,1767792876,1767792905,ACCEPT,18,172.31.4.224,93.177.102.102,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
141.11.109.148,172.31.4.224,348,22,6,1,52,1767792876,1767792905,ACCEPT,2,141.11.109.148,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.155.124.26,172.31.4.224,34665,22,6,1,52,1767792876,1767792905,ACCEPT,2,45.155.124.26,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.187.95,172.31.4.224,56757,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.57.187.95,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.6.5,172.31.4.224,26579,22,6,1,52,1767792876,1767792905,ACCEPT,2,193.164.6.5,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.145,22,19353,6,5,260,1767792876,1767792905,ACCEPT,18,172.31.4.224,94.154.46.145,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.224,22,22445,6,4,208,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.56.47.224,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.34.197,172.31.4.224,6157,22,6,1,52,1767792876,1767792905,ACCEPT,2,94.154.34.197,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,141.11.109.148,22,348,6,5,260,1767792876,1767792905,ACCEPT,18,172.31.4.224,141.11.109.148,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.95,22,56757,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.57.187.95,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.6.241,22,41521,6,1,52,1767792876,1767792905,ACCEPT,18,172.31.4.224,193.164.6.241,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.187.88,172.31.4.224,65412,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.57.187.88,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.94.169.105,22,61892,6,1,52,1767792876,1767792905,ACCEPT,18,172.31.4.224,45.94.169.105,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
87.248.157.173,172.31.4.224,17199,22,6,1,52,1767792876,1767792905,ACCEPT,2,87.248.157.173,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.195,22,1288,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,94.154.34.195,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.94.169.30,22,32206,6,3,156,1767792876,1767792905,ACCEPT,18,172.31.4.224,45.94.169.30,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
155.102.181.219,172.31.4.224,0,0,1,15,1260,1767792876,1767792905,REJECT,0,155.102.181.219,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.133.36.224,172.31.4.224,9333,22,6,1,52,1767792876,1767792905,ACCEPT,2,45.133.36.224,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
87.248.157.133,172.31.4.224,63187,22,6,1,52,1767792876,1767792905,ACCEPT,2,87.248.157.133,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.94.169.189,22,62785,6,1,52,1767792876,1767792905,ACCEPT,18,172.31.4.224,45.94.169.189,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.58.91.149,172.31.4.224,6745,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.58.91.149,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.223,22,32526,6,4,208,1767792876,1767792905,ACCEPT,18,172.31.4.224,94.154.34.223,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.154.60,22,15590,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.57.154.60,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.77.33,172.31.4.224,49525,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.57.77.33,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.4.98,172.31.4.224,20832,22,6,1,52,1767792876,1767792905,ACCEPT,2,193.164.4.98,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.154.60,172.31.4.224,15590,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.57.154.60,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
185.169.180.38,172.31.4.224,17429,22,6,1,52,1767792876,1767792905,ACCEPT,2,185.169.180.38,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.156.157,172.31.4.224,9231,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.57.156.157,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.56.47.15,172.31.4.224,27143,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.56.47.15,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.197,22,6157,6,5,260,1767792876,1767792905,ACCEPT,18,172.31.4.224,94.154.34.197,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.46.145,172.31.4.224,19353,22,6,1,52,1767792876,1767792905,ACCEPT,2,94.154.46.145,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.56.47.224,172.31.4.224,22445,22,6,1,52,1767792876,1767792905,ACCEPT,2,31.56.47.224,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.15,22,27143,6,3,156,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.56.47.15,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.68,22,23596,6,2,104,1767792876,1767792905,ACCEPT,18,172.31.4.224,93.177.102.68,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.34.195,172.31.4.224,1288,22,6,1,52,1767792876,1767792905,ACCEPT,2,94.154.34.195,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
167.94.146.41,172.31.4.224,58610,10270,6,1,60,1767792876,1767792905,REJECT,2,167.94.146.41,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,87.248.157.133,22,63187,6,5,260,1767792876,1767792905,ACCEPT,18,172.31.4.224,87.248.157.133,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.157,22,9231,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.57.156.157,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.85,22,9083,6,2,104,1767792876,1767792905,ACCEPT,18,172.31.4.224,93.177.102.85,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.6.5,22,26579,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,193.164.6.5,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.156.226,22,25141,6,1,52,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.57.156.226,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
91.230.168.191,172.31.4.224,35957,9952,6,1,60,1767792876,1767792905,REJECT,2,91.230.168.191,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.119,22,52344,6,3,156,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.57.77.119,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.26,22,34665,6,3,156,1767792876,1767792905,ACCEPT,18,172.31.4.224,45.155.124.26,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,185.169.180.38,22,17429,6,4,208,1767792876,1767792905,ACCEPT,18,172.31.4.224,185.169.180.38,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
93.177.102.68,172.31.4.224,23596,22,6,4,184,1767792876,1767792905,ACCEPT,6,93.177.102.68,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
141.11.109.10,172.31.4.224,8105,22,6,1,52,1767792876,1767792905,ACCEPT,2,141.11.109.10,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.34.223,172.31.4.224,32526,22,6,1,52,1767792876,1767792905,ACCEPT,2,94.154.34.223,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.32.165,22,48266,6,5,260,1767792876,1767792905,ACCEPT,18,172.31.4.224,94.154.32.165,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.32.164,172.31.4.224,59939,22,6,1,52,1767792876,1767792905,ACCEPT,2,94.154.32.164,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.117,22,34374,6,3,156,1767792876,1767792905,ACCEPT,18,172.31.4.224,89.47.113.117,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
159.65.145.182,172.31.4.224,53,2022,6,1,44,1767792876,1767792905,REJECT,2,159.65.145.182,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.114,22,38651,6,2,104,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.56.47.114,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.77.33,22,49525,6,6,312,1767792876,1767792905,ACCEPT,18,172.31.4.224,31.57.77.33,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
5.187.35.158,172.31.4.224,51023,80,6,1,40,1767792906,1767792935,ACCEPT,2,5.187.35.158,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.133.36.106,22,17183,6,1,52,1767792906,1767792935,ACCEPT,18,172.31.4.224,45.133.36.106,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.23,22,62577,6,5,260,1767792906,1767792935,ACCEPT,18,172.31.4.224,94.154.34.23,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
89.47.113.92,172.31.4.224,45198,22,6,1,52,1767792906,1767792935,ACCEPT,2,89.47.113.92,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.180,22,51617,6,2,104,1767792906,1767792935,ACCEPT,18,172.31.4.224,94.154.46.180,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.187,22,16909,6,1,52,1767792906,1767792935,ACCEPT,18,172.31.4.224,94.154.34.187,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
93.177.102.180,172.31.4.224,25664,22,6,1,52,1767792906,1767792935,ACCEPT,2,93.177.102.180,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.42.127.104,172.31.4.224,27486,22,6,1,52,1767792906,1767792935,ACCEPT,2,31.42.127.104,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.42.127.99,172.31.4.224,5702,22,6,1,52,1767792906,1767792935,ACCEPT,2,31.42.127.99,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.34.23,172.31.4.224,62577,22,6,2,92,1767792906,1767792935,ACCEPT,6,94.154.34.23,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.6,22,7154,6,6,312,1767792906,1767792935,ACCEPT,18,172.31.4.224,45.155.124.6,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.7.90,22,60848,6,6,312,1767792906,1767792935,ACCEPT,18,172.31.4.224,193.164.7.90,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.48,22,32045,6,1,52,1767792906,1767792935,ACCEPT,18,172.31.4.224,94.154.34.48,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
5.187.35.158,172.31.4.224,36484,85,6,1,40,1767792906,1767792935,REJECT,2,5.187.35.158,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.4.84,172.31.4.224,25947,22,6,1,52,1767792906,1767792935,ACCEPT,2,193.164.4.84,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
79.124.56.238,172.31.4.224,56036,6862,6,1,40,1767792906,1767792935,REJECT,2,79.124.56.238,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.155.124.73,172.31.4.224,63198,22,6,1,52,1767792906,1767792935,ACCEPT,2,45.155.124.73,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,93.177.102.180,22,25664,6,3,156,1767792906,1767792935,ACCEPT,18,172.31.4.224,93.177.102.180,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.169,22,56764,6,1,52,1767792906,1767792935,ACCEPT,18,172.31.4.224,31.58.91.169,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.221,22,27325,6,1,52,1767792906,1767792935,ACCEPT,18,172.31.4.224,94.154.34.221,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.33.149,22,61389,6,1,52,1767792906,1767792935,ACCEPT,18,172.31.4.224,31.57.33.149,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
179.61.147.238,172.31.4.224,3463,22,6,1,52,1767792906,1767792935,ACCEPT,2,179.61.147.238,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.90,22,41151,6,1,52,1767792906,1767792935,ACCEPT,18,172.31.4.224,31.58.91.90,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,179.61.147.238,22,3463,6,6,312,1767792906,1767792935,ACCEPT,18,172.31.4.224,179.61.147.238,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,5.187.35.158,80,51023,6,1,40,1767792906,1767792935,ACCEPT,4,172.31.4.224,5.187.35.158,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
193.164.7.90,172.31.4.224,60848,22,6,1,52,1767792906,1767792935,ACCEPT,2,193.164.7.90,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
45.155.124.6,172.31.4.224,7154,22,6,1,52,1767792906,1767792935,ACCEPT,2,45.155.124.6,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
193.164.6.223,172.31.4.224,62075,22,6,1,52,1767792906,1767792935,ACCEPT,2,193.164.6.223,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
94.154.46.250,172.31.4.224,56408,22,6,1,52,1767792906,1767792935,ACCEPT,2,94.154.46.250,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.57.187.43,172.31.4.224,6757,22,6,1,52,1767792906,1767792935,ACCEPT,2,31.57.187.43,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.57.187.43,22,6757,6,5,260,1767792906,1767792935,ACCEPT,18,172.31.4.224,31.57.187.43,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.94.169.33,172.31.4.224,47850,22,6,1,52,1767792906,1767792935,ACCEPT,2,45.94.169.33,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.58.91.76,172.31.4.224,18875,22,6,1,52,1767792906,1767792935,ACCEPT,2,31.58.91.76,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.58.91.76,22,18875,6,4,208,1767792906,1767792935,ACCEPT,18,172.31.4.224,31.58.91.76,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,89.47.113.92,22,45198,6,2,104,1767792906,1767792935,ACCEPT,18,172.31.4.224,89.47.113.92,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.250,22,56408,6,6,312,1767792906,1767792935,ACCEPT,18,172.31.4.224,94.154.46.250,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.6.223,22,62075,6,4,208,1767792906,1767792935,ACCEPT,18,172.31.4.224,193.164.6.223,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.34.48,172.31.4.224,32045,22,6,1,40,1767792906,1767792935,ACCEPT,4,94.154.34.48,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.94.169.33,22,47850,6,6,312,1767792906,1767792935,ACCEPT,18,172.31.4.224,45.94.169.33,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.99,22,5702,6,3,156,1767792906,1767792935,ACCEPT,18,172.31.4.224,31.42.127.99,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.46.135,22,31839,6,4,208,1767792906,1767792935,ACCEPT,18,172.31.4.224,94.154.46.135,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,31.42.127.104,22,27486,6,5,260,1767792906,1767792935,ACCEPT,18,172.31.4.224,31.42.127.104,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.73,22,63198,6,6,312,1767792906,1767792935,ACCEPT,18,172.31.4.224,45.155.124.73,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
172.31.4.224,193.164.4.84,22,25947,6,4,208,1767792906,1767792935,ACCEPT,18,172.31.4.224,193.164.4.84,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
45.79.92.218,172.31.4.224,58475,7744,6,1,44,1767792906,1767792935,REJECT,2,45.79.92.218,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,45.155.124.26,22,34665,6,3,156,1767792936,1767792966,ACCEPT,18,172.31.4.224,45.155.124.26,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
94.154.34.204,172.31.4.224,8786,22,6,1,52,1767792936,1767792966,ACCEPT,2,94.154.34.204,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
178.208.187.122,172.31.4.224,57918,22,6,1,52,1767792936,1767792966,ACCEPT,2,178.208.187.122,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
31.58.91.217,172.31.4.224,43434,22,6,1,52,1767792936,1767792966,ACCEPT,2,31.58.91.217,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,94.154.34.204,22,8786,6,6,312,1767792936,1767792966,ACCEPT,18,172.31.4.224,94.154.34.204,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.154.66,172.31.4.224,30370,22,6,1,52,1767792936,1767792966,ACCEPT,2,31.57.154.66,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
179.61.147.222,172.31.4.224,45589,22,6,1,52,1767792936,1767792966,ACCEPT,2,179.61.147.222,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
89.89.51.224,172.31.4.224,42014,23,6,2,120,1767792936,1767792966,REJECT,2,89.89.51.224,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
79.124.40.114,172.31.4.224,52294,25071,6,1,40,1767792936,1767792966,REJECT,2,79.124.40.114,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
172.31.4.224,31.56.47.15,22,27143,6,3,156,1767792936,1767792966,ACCEPT,18,172.31.4.224,31.56.47.15,ap-south-1,egress,8,eni-05406f7ef668f094a,OK
31.57.156.75,172.31.4.224,2449,22,6,1,52,1767792936,1767792966,ACCEPT,2,31.57.156.75,172.31.4.224,ap-south-1,ingress,-,eni-05406f7ef668f094a,OK
